post_title,post_date,product_name,sale_price,regular_price,source_url,scraped_at,approx_regular_price
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,3609950 NATURE’S BOUNTY MELATONIN GUMMIES 180 GUMMIES (,$4.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,FX EXTRA STRENGTH DAILY DEFENSE 150 + 18 CAPSULES (,$12.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,5278175 BLISTEX LIP BALM PACK OF 9 (,$4.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1788908 QUAKER CHEWY YOGOURT BARS 40 X 35 G (,$4.50,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,247221 KELLOGG’S RICE KRISPIES SQUARES 54 X 22 G (,$3.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1940199 BOBO’S OAT BITES STRAWBERRY LEMONADE 24 X 37G,$11.97,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,2714662 LASKO ELITE COLLECTION TOWER HEATER (,$15.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1796167 BERKSHIRE ELECTRIC HEATED THROW 50IN X 60IN (,$10.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1865027 BLUE DIAMOND KETCHUP ALMONDS 1.1KG,$9.97,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1665524 JOJO’S DARK CHOCOLATE BITES 475 G (,$3.50,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,4422647 BARKTHINS DARK CHOCOLATE ALMOND 566G (,$3.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,3339797 NESTLE ASSORTED BARS 1.08KG (,$2.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1704012 WELCH’S FRUIT SNACKS 60 X 22 G,$3.50,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1730150 KASHI ORGANIC FRUIT BAR 28 X 18G (,$4.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,2227573 WRIGLEY’S EXCEL GUM VARIETY 27 PACK (,$4.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,BOY MANAGER CHAIR ADJUSTABLE HEIGHT (,$40.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1940957 GODIVA MASTERPIECE MILK CHOCOLATE 428G (,$6.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1952123 MCSWEENEY’S CHICKEN NUGGETS 300G (,$4.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1868765 ALANI NU PROTEIN SHAKE 18 X 355ML (,$9.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1868766 ALANI NU PROTEIN SHAKE 18 X 355ML (,$9.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,324143 PURE PROTEIN VARIETY PACK 18 X 50G (,$6.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,3340923 SIMPLY PROTEIN PROTEIN BARS 18 X 40G (,$5.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1566195 CHEF ROBERT IRVINE’S PROTEIN BAR 18 X 46G (,$6.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,XXL (,$5.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,XL,$12.97,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,S (,$5.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,XL (,$6.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,XXL (,$3.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,10 (,$4.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,XL (,$7.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,XL (,$5.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,XXL (,$7.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,4T (,$4.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,XXL (,$4.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,12 (,$4.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,L,$9.97,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,13 (,$10.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1648955 MOWHAWK IMPRESSIONS OURDOOR MAT 24″ X 36″,$9.97,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,6645321 LAURA ASHLEY ACCENT MAT 36″ X 47″,$19.97,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,2794666 NUEVA SPA SHOWER CURTAIN SET 4 PIECES,$22.97,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,3412350 HOTEL SIGNATURE 400TC COTTON SHEETS QUEEN 6PC (,$15.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,2891902 ROOTS HOME COTTON SHEETS QUEEN 6PC,$34.97,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1785036 WAGON PLAYSET 20 PIECES,$9.97,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1601370 SQUISHMALLOWS DISNEY STITCH 20inch PLUSH,$24.97,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1917052 AUZOU SEEK AND FIND (,$5.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1746386 POKEMON 18″ SLEEPING PLUSH ASSORTMENT (,$6.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,L/XL (,$4.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,XL (,$15.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,LOCK CHAIR,$39.97,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1654521 MAC SPORT CAMP CHAIR HEAVY DUTY,$59.97,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1934664 ADIDAS YOGA MAT DOUBLE SIDED (,$4.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,675749 3M SCOTCH MAGIC TAPE/GIFT WRAP TAPE 6PK (,$4.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1418682 KIRKLAND SIGNATURE GOLF GLOVE 4 PACK,$24.97,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1806296 GOVEE LED STRIP LIGHTS 49.2FT/15M (,$15.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1851511 JIM SHORE HOLIDAY STITCH AND SCRUMP (,$20.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1739875 DISNEY HALLOWEEN TREAT BOWL INDOOR USE ONLY,$39.97,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1800927 SKITTLES STARBURST HUBBA VARIETY 20 CT 1.1KG (,$4.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1726688 SKITTLES STARBURST LIFESAVERS FUN SIZE 155 COUNT 1.71KG (,$5.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1944753 AMOS FOOD PUMPKIN PARTY 1KG (,$5.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,2942699 NESTLE FAVOURITES 130 COUNT 1.3KG (,$10.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1868925 AMOS 4D GUMMY BLOCKS 1.68KG (,$4.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,2743223 CADBURY DAIRY MILK MINI BARS 45 X 18 G (,$4.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1342746 ORANGES PRODUCT OF SOUTH AFRICA (,$2.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,60357 SWEET BELL PEPPERS PRODUCT OF CANADA (,$2.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
"Costco Flyer & Costco Sale Items for October 20-26, 2025 for BC, AB, SK, MB",2025-10-20T22:43:46+00:00,1459115 HONEYCRISP APPLES PRODUCT OF CANADA CANADA FANCY (,$3.00,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-20-26-2025-for-bc-ab-sk-mb/,2025-10-22T21:24:05,
